 EVN Resources: ConText 1.0.0
 ---------------------------------
 Analysed: 2006.04.20 at 19:21
 
 Files :
 -------
   1 : EV Data
   2 : EV Graphics
   3 : EV Ships
   4 : EV Sounds
   5 : EV Titles
   6 : Nova Essentials
   7 : Nova Music
 -------

 Full EVN Resource Listing:
 ----------------------------------

 Total Resources Found    : 1678
 --------------------------

    bööm Found    : 3
    chär Found    : 1
    cölr Found    : 1
    crön Found    : 0
    dësc Found    : 648
    düde Found    : 67
    flët Found    : 19
    gövt Found    : 25
    ïntf Found    : 1
    jünk Found    : 19
    mïsn Found    : 116
    nëbu Found    : 2
    oütf Found    : 53
    öops Found    : 52
    përs Found    : 220
    ränk Found    : 0
    röid Found    : 16
    shän Found    : 27
    shïp Found    : 27
    spïn Found    : 83
    spöb Found    : 107
    sÿst Found    : 108
    wëap Found    : 25
    STR  Found    : 0
    STR# Found    : 58
 --------------------------

 Resource Duplicates by Type:
 ----------------------------

 ----------------------------


• Begin Output
••••••••••••••••

• Begin bööm
"Type"	"ID"	"Name"	"File"	"FrameAdvance"	"SoundIndex"	"GraphicIndex"	"EOR"
bööm	128	"FAE Small"	"Nova Essentials"	100	2	0	"•"
bööm	129	"FAE Medium"	"Nova Essentials"	100	1	1	"•"
bööm	130	"FAE Large"	"Nova Essentials"	100	0	2	"•"
• Begin chär
"Type"	"ID"	"Name"	"File"	"startCash"	"startShipType"	"startSystem1"	"startSystem2"	"startSystem3"	"startSystem4"	"startGovt1"	"startGovt2"	"startGovt3"	"startGovt4"	"startStatus1"	"startStatus2"	"startStatus3"	"startStatus4"	"startKills"	"introTextID"	"introPictID1"	"introPictID2"	"introPictID3"	"introPictID4"	"introPictDelay1"	"introPictDelay2"	"introPictDelay3"	"introPictDelay4"	"onStart"	"Flags"	"startDay"	"starMonth"	"startYear"	"DatePrefix"	"DateSuffix"	"EOR"
chär	128	".Trader"	"EV Data"	10000	128	128	128	128	128	-1	-1	-1	-1	-1	-1	-1	-1	0	20000	8200	-1	-1	-1	45	-1	-1	-1	""	0x0001	4	5	2246	""	""	"•"
• Begin cölr
"Type"	"ID"	"Name"	"File"	"ButtonUp"	"ButtonDown"	"ButtonGrey"	"MenuFont"	"MenuFontSize"	"MenuColor1"	"MenuColor2"	"GridBright"	"GridDim"	"ProgArea.left"	"ProgArea.top"	"ProgArea.right"	"ProgArea.bottom"	"ProgBright"	"ProgDim"	"ProgOutline"	"Button1x"	"Button1y"	"Button2x"	"Button2y"	"Button3x"	"Button3y"	"Button4x"	"Button4y"	"Button5x"	"Button5y"	"Button6x"	"Button6y"	"FloatingMap"	"ListText"	"ListBkgnd"	"ListHilite"	"EscortHilite"	"ButtonFont"	"ButtonFontSz"	"LogoX"	"LogoY"	"RolloverX"	"RolloverY"	"SliderX1"	"SliderY1"	"SliderX2"	"SliderY2"	"SliderX3"	"SliderY3"	"EOR"
cölr	128	"EV Colors"	"EV Titles"	#FFFFFF	#00FF00	#000000	"Geneva"	9	#00FF00	#008200	#00FF00	#404040	-100	280	100	290	#00FF00	#008200	#404040	272	388	272	460	272	528	520	388	520	460	520	528	#0C0C0C	#FFFFFF	#000000	#008200	#008200	"Crillee"	12	276	132	8448	8416	272	388	272	460	272	528	"•"
• Begin dësc
"Type"	"ID"	"Name"	"File"	"Graphic"	"Movie"	"Flags"	"Description"	"EOR"
shïp	151	"Clipper"	"EV Data"	35	300	560	600	30	400	25	200	100	130	141	-1	-1	3	1	0	0	0	25	0	0	4	1	3	400000	55	0	1	1001	0	85	18	2	6	30	-1	0x0000	0	-1	-1	-1	-1	0	0	0	0	0	0	0x0000	0x00000000	0x00000000	""	""	""	6	4	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	100	100	""	""	"Clipper"	"Clipper"	"Aerostar C-35 Star Clipper Mk. IV"	""	-1	-1	-1	-1	0	0	0	0	-1	-1	-1	-1	""	0x0000	-1	0	0	-1	"•"
shïp	152	"Kestrel"	"EV Data"	80	1050	750	450	30	500	120	500	87	131	134	132	138	1	2	2	1	4	0	6	0	6	3	250	7500000	120	0	3	1003	10	230	80	3	196	980	-1	0x0000	0	-1	-1	-1	-1	0	0	0	0	0	0	0x0000	0x00000000	0x00000000	"b73"	""	""	10	6	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	100	100	""	""	"Kestrel"	"Kestrel"	"Atinoda Kestrel escort frigate"	""	-1	-1	-1	-1	0	0	0	0	-1	-1	-1	-1	""	0x0100	-1	0	0	-1	"•"
shïp	153	"Escort Carrier"	"EV Data"	20	850	300	230	10	1000	10	500	85	134	137	-1	-1	2	1	0	0	0	4	0	0	0	2	9999	5000000	120	0	3	1003	0	800	250	3	95	475	129	0x0000	0	-1	-1	-1	-1	0	0	0	0	0	0	0x0000	0x00000000	0x00000000	""	""	""	8	6	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	0	0	""	""	"Carrier"	"Carrier"	"Rebel Escort Carrier"	""	-1	-1	-1	-1	0	0	0	0	-1	-1	-1	-1	""	0x0000	-1	0	0	-1	"•"
shïp	191	"Escape Pod"	"EV Data"	0	0	600	600	0	0	0	0	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	2	0	9999	0	10	0	0	0	0	1	2	1	1	1	-1	0x0000	0	-1	-1	-1	-1	0	0	0	0	0	0	0x0000	0x00000000	0x00000000	""	""	""	0	0	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	0	0	""	""	"Escape Pod"	"Escape Pod"	"escape pod"	""	-1	-1	-1	-1	0	0	0	0	-1	-1	-1	-1	""	0x0000	-1	0	0	-1	"•"
• Begin spïn
"Type"	"ID"	"Name"	"File"	"SpritesID"	"MasksID"	"xSize"	"ySize"	"nx"	"ny"	"EOR"
spïn	400	"Small Explosion"	"Nova Essentials"	4000	4001	16	12	8	1	"•"
spïn	401	"Med Explosion"	"Nova Essentials"	4002	4003	32	26	8	1	"•"
spïn	402	"Large Explosion"	"Nova Essentials"	4004	4005	32	32	8	1	"•"
spïn	500	"Boxes"	"Nova Essentials"	500	501	8	8	6	6	"•"
spïn	501	"Micro Metal"	"Nova Essentials"	500	501	8	8	6	6	"•"
spïn	502	"Micro Ice"	"Nova Essentials"	500	501	8	8	6	6	"•"
spïn	503	"Micro Silicates"	"Nova Essentials"	500	501	8	8	6	6	"•"
spïn	504	"Micro Metal [rich]"	"Nova Essentials"	500	501	8	8	6	6	"•"
spïn	600	"New Pilot"	"EV Titles"	8050	8060	238	60	1	2	"•"
spïn	601	"Open Pilot"	"EV Titles"	8051	8060	238	60	1	2	"•"
spïn	602	"Quit Nova"	"EV Titles"	8052	8060	238	60	1	2	"•"
spïn	603	"Enter Ship"	"EV Titles"	8053	8063	232	60	1	2	"•"
spïn	604	"Set Prefs"	"EV Titles"	8054	8063	232	60	1	2	"•"
spïn	605	"About"	"EV Titles"	8055	8063	232	60	1	2	"•"
spïn	606	"Main screen logo"	"EV Titles"	8010	130	480	248	1	4	"•"
spïn	607	"Main screen rollover"	"EV Titles"	8020	8021	136	98	1	7	"•"
spïn	608	"Top Slides"	"EV Titles"	8030	129	480	60	1	13	"•"
spïn	609	"Mid Slides"	"EV Titles"	8031	129	480	60	1	13	"•"
spïn	610	"Bot Slides"	"EV Titles"	8032	129	480	60	1	13	"•"
spïn	650	"cursor"	"EV Titles"	8080	8081	23	23	3	3	"•"
spïn	700	"Stars"	"Nova Essentials"	700	701	8	1	2	1	"•"
spïn	800	"Metal [poor] Small"	"Nova Essentials"	800	801	24	24	5	4	"•"
spïn	801	"Metal [poor] Medium"	"Nova Essentials"	800	801	24	24	5	4	"•"
spïn	802	"Metal [poor] Large"	"Nova Essentials"	802	803	32	32	5	6	"•"
spïn	803	"Metal [poor] Huge"	"Nova Essentials"	802	803	32	32	5	6	"•"
spïn	804	"Ice Small"	"Nova Essentials"	800	801	24	24	5	4	"•"
spïn	805	"Ice Medium"	"Nova Essentials"	800	801	24	24	5	4	"•"
spïn	806	"Ice Large"	"Nova Essentials"	802	803	32	32	5	6	"•"
spïn	807	"Ice Huge"	"Nova Essentials"	802	803	32	32	5	6	"•"
spïn	808	"Silicates Small"	"Nova Essentials"	800	801	24	24	5	4	"•"
spïn	809	"Silicates Medium"	"Nova Essentials"	800	801	24	24	5	4	"•"
spïn	810	"Silicates Large"	"Nova Essentials"	802	803	32	32	5	6	"•"
spïn	811	"Silicates Huge"	"Nova Essentials"	802	803	32	32	5	6	"•"
spïn	812	"Metal [rich] Small"	"Nova Essentials"	800	801	24	24	5	4	"•"
spïn	813	"Metal [rich] Medium"	"Nova Essentials"	800	801	24	24	5	4	"•"
spïn	814	"Metal [rich] Large"	"Nova Essentials"	802	803	32	32	5	6	"•"
spïn	815	"Metal [rich] Huge"	"Nova Essentials"	802	803	32	32	5	6	"•"
spïn	900	"Main screen orbs"	"Nova Essentials"	8005	8006	32	32	4	1	"•"
spïn	1000	"Planets"	"EV Graphics"	2000	2041	80	75	1	1	"•"
spïn	1001	""	"EV Graphics"	2001	2042	80	75	1	1	"•"
spïn	1002	""	"EV Graphics"	2002	2043	80	75	1	1	"•"
spïn	1003	""	"EV Graphics"	2003	2044	80	75	1	1	"•"
spïn	1004	""	"EV Graphics"	2004	2045	80	75	1	1	"•"
spïn	1005	""	"EV Graphics"	2005	2046	80	75	1	1	"•"
spïn	1006	""	"EV Graphics"	2006	2047	80	75	1	1	"•"
spïn	1007	""	"EV Graphics"	2007	2048	80	75	1	1	"•"
spïn	1008	""	"EV Graphics"	2008	2049	80	75	1	1	"•"
spïn	1009	""	"EV Graphics"	2009	2050	80	75	1	1	"•"
spïn	1010	""	"EV Graphics"	2010	2051	80	75	1	1	"•"
spïn	1011	""	"EV Graphics"	2011	2052	80	75	1	1	"•"
spïn	1012	""	"EV Graphics"	2012	2053	80	75	1	1	"•"
spïn	1013	""	"EV Graphics"	2013	2054	80	75	1	1	"•"
spïn	1014	""	"EV Graphics"	2014	2055	80	75	1	1	"•"
spïn	1015	""	"EV Graphics"	2015	2056	80	75	1	1	"•"
spïn	1016	""	"EV Graphics"	2016	2057	80	75	1	1	"•"
spïn	1017	""	"EV Graphics"	2017	2058	80	75	1	1	"•"
spïn	1018	""	"EV Graphics"	2018	2059	80	75	1	1	"•"
spïn	1019	""	"EV Graphics"	2019	2060	80	75	1	1	"•"
spïn	1020	""	"EV Graphics"	2020	2061	80	75	1	1	"•"
spïn	1021	""	"EV Graphics"	2021	2062	80	75	1	1	"•"
spïn	1022	""	"EV Graphics"	2022	2063	80	75	1	1	"•"
spïn	1023	""	"EV Graphics"	2023	2064	80	75	1	1	"•"
spïn	1024	"Stations"	"EV Graphics"	2026	2027	48	48	1	1	"•"
spïn	1025	""	"EV Graphics"	2028	2029	48	48	1	1	"•"
spïn	1026	""	"EV Graphics"	2030	2031	48	48	1	1	"•"
spïn	1027	""	"EV Graphics"	2032	2033	48	48	1	1	"•"
spïn	1028	"Moons"	"EV Graphics"	2034	2040	24	24	1	1	"•"
spïn	1029	""	"EV Graphics"	2035	2040	24	24	1	1	"•"
spïn	1030	""	"EV Graphics"	2036	2040	24	24	1	1	"•"
spïn	1031	""	"EV Graphics"	2037	2040	24	24	1	1	"•"
spïn	1032	""	"EV Graphics"	2038	2040	24	24	1	1	"•"
spïn	1033	""	"EV Graphics"	2039	2040	24	24	1	1	"•"
spïn	3000	"Laser Bolt"	"EV Ships"	210	211	8	8	6	6	"•"
spïn	3001	"Neutron Blast"	"EV Ships"	200	201	8	8	6	6	"•"
spïn	3002	"Proton Bolt"	"EV Ships"	202	203	8	8	6	6	"•"
spïn	3003	"Torpedo"	"EV Ships"	204	205	16	16	6	6	"•"
spïn	3004	"Missile"	"EV Ships"	206	207	24	20	6	6	"•"
spïn	3005	"Mass Dart"	"EV Ships"	208	209	8	8	6	6	"•"
spïn	3006	"Rocket"	"EV Ships"	212	213	32	28	6	6	"•"
spïn	3007	"Space Bomb"	"EV Ships"	214	215	16	16	6	6	"•"
spïn	3008	"Javelin"	"EV Ships"	216	217	16	16	6	6	"•"
spïn	3009	"Flare"	"EV Ships"	218	219	8	8	6	6	"•"
spïn	3010	"Seeker Drone"	"EV Ships"	220	221	16	16	6	6	"•"
• Begin spöb
"Type"	"ID"	"Name"	"File"	"xPos"	"yPos"	"spobType"	"Flags"	"Tribute"	"TechLevel"	"SpecialTech1"	"SpecialTech2"	"SpecialTech3"	"SpecialTech4"	"SpecialTech5"	"SpecialTech6"	"SpecialTech7"	"SpecialTech8"	"Govt"	"MinCoolness"	"CustPicID"	"CustSndID"	"DefDude"	"DefCount"	"Flags2"	"AnimDelay"	"Frame0Bias"	"HyperLink1"	"HyperLink2"	"HyperLink3"	"HyperLink4"	"HyperLink5"	"HyperLink6"	"HyperLink7"	"HyperLink8"	"OnDominate"	"OnRelease"	"Fee"	"Gravity"	"Weapon"	"Strength"	"DeadType"	"DeadTime"	"ExplodType"	"OnDestroy"	"OnRegen"	"EOR"
spöb	128	"Earth"	"EV Data"	0	0	0	0x4414440F	5000	5	-1	-1	-1	-1	-1	-1	-1	-1	128	-3	-1	-1	157	32765	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	129	"Stardock Alpha"	"EV Data"	-75	-75	26	0x4414441D	5000	5	-1	-1	-1	-1	-1	-1	-1	-1	128	-3	11000	-1	157	32765	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	130	"Mars"	"EV Data"	-1010	1000	20	0x44144447	1000	1	-1	-1	-1	-1	-1	-1	-1	-1	128	-3	-1	-1	137	32765	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	131	"Landfall"	"EV Data"	0	0	11	0x4202004F	4000	4	-1	-1	-1	-1	-1	-1	-1	-1	128	-3	-1	-1	157	2004	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	132	"Luna"	"EV Data"	210	160	28	0x4414444F	1000	1	5001	-1	-1	-1	-1	-1	-1	-1	128	-3	10022	-1	137	32765	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	133	"Levo"	"EV Data"	0	0	6	0x21201243	1000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-32000	-1	-1	155	1324	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	134	"New Britain"	"EV Data"	0	0	8	0x1214024F	3000	3	-1	-1	-1	-1	-1	-1	-1	-1	128	-3	-1	-1	137	1605	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	135	"Capella"	"EV Data"	0	0	2	0x2124210F	2000	2	-1	-1	-1	-1	-1	-1	-1	-1	128	-3	-1	-1	137	1093	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	136	"Dune"	"EV Data"	0	0	10	0x22202243	1000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-50	-1	-1	155	1284	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	137	"Spica"	"EV Data"	0	0	18	0x20401247	4000	4	200	500	-1	-1	-1	-1	-1	-1	129	-5	-1	10000	158	1284	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	138	"Maxwell's Purchase"	"EV Data"	0	0	3	0x12020043	1000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-50	-1	-1	155	1455	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	139	"Hodgson's World"	"EV Data"	0	0	5	0x22044043	1000	1	-1	-1	-1	-1	-1	-1	-1	-1	128	-3	-1	-1	137	1124	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	140	"Northstar"	"EV Data"	0	0	23	0x22244047	2000	2	-1	-1	-1	-1	-1	-1	-1	-1	128	-3	-1	-1	137	1284	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	141	"Master's Planet"	"EV Data"	0	0	15	0x00000001	1000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-50	-1	-1	155	1305	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	142	"Torgo Prime"	"EV Data"	0	0	21	0x00400003	1000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-50	-1	-1	155	1255	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	143	"Sirius III"	"EV Data"	0	0	17	0x04401000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-50	-1	-1	137	1324	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	144	"Sirius Station"	"EV Data"	-100	-110	25	0x44202157	2000	2	-1	-1	-1	-1	-1	-1	-1	-1	128	-10	-1	-1	137	1384	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	145	"Tau Ceti IV"	"EV Data"	0	0	19	0x40400421	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-50	-1	-1	155	0	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	146	"Merlin"	"EV Data"	-70	80	32	0x01002003	1000	0	-1	-1	-1	-1	-1	-1	-1	-1	128	-5	-1	-1	137	1164	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	147	"Tabletop"	"EV Data"	0	0	3	0x01040143	1000	1	-1	-1	-1	-1	-1	-1	-1	-1	128	-3	-1	-1	137	1244	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	148	"Enyo's World"	"EV Data"	0	0	17	0x00424200	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-50	-1	-1	137	1164	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	149	"Enyo Fuel Refinery"	"EV Data"	100	100	27	0x41041253	1000	1	-1	-1	-1	-1	-1	-1	-1	-1	128	-3	-1	-1	137	1183	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	150	"New Sahara"	"EV Data"	0	0	10	0x00000041	2000	2	-1	-1	-1	-1	-1	-1	-1	-1	128	-3	-1	-1	137	1244	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	151	"Samson's Planet"	"EV Data"	0	0	13	0x44201443	1000	1	-1	-1	-1	-1	-1	-1	-1	-1	129	-5	-1	-1	138	1255	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	152	"Plateau"	"EV Data"	0	0	9	0x20012043	1000	1	-1	-1	-1	-1	-1	-1	-1	-1	128	-3	-1	-1	137	1244	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	153	"Hikeeba"	"EV Data"	0	0	19	0x22111203	1000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-50	-1	-1	155	1204	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	154	"New Providence"	"EV Data"	0	0	1	0x1210120F	4000	4	-1	-1	-1	-1	-1	-1	-1	-1	128	-3	-1	-1	137	1705	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	155	"Antares Station"	"EV Data"	-70	-90	24	0x40140411	1000	0	-1	-1	-1	-1	-1	-1	-1	-1	128	-3	-1	-1	137	1155	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	156	"New Istanbul"	"EV Data"	0	0	4	0x2410044B	5000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-50	-1	-1	156	1804	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	157	"George's World"	"EV Data"	0	0	1	0x00242021	0	0	-1	-1	-1	-1	-1	-1	-1	-1	134	0	-1	-1	128	0	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	158	"P-8457"	"EV Data"	0	0	20	0x00041021	0	0	-1	-1	-1	-1	-1	-1	-1	-1	134	0	-1	-1	128	5	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	159	"Beeblebrox"	"EV Data"	0	0	5	0x22040043	1000	1	-1	-1	-1	-1	-1	-1	-1	-1	129	-5	-1	-1	138	1155	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	160	"Turin V"	"EV Data"	0	0	20	0x4200244F	2000	2	-1	-1	-1	-1	-1	-1	-1	-1	129	-5	-1	-1	138	1405	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	161	"Palshife"	"EV Data"	0	0	8	0x4220024F	3000	3	300	400	5000	-1	-1	-1	-1	-1	129	-5	-1	-1	158	1284	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	162	"Alkaid"	"EV Data"	0	0	21	0x24000000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-50	-1	-1	128	0	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	163	"Alkaidion"	"EV Data"	-80	50	30	0x4402414F	3000	3	200	300	-1	-1	-1	-1	-1	-1	129	-5	-1	-1	158	1062	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	164	"Regulus II"	"EV Data"	0	0	20	0x00040140	1000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-50	-1	-1	156	1204	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	165	"Zaxted Starport"	"EV Data"	100	-70	25	0x2424115F	4000	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-50	-1	-1	156	1284	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	166	"Zaxted"	"EV Data"	0	0	18	0x02400000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-50	-1	-1	128	5	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	167	"Clotho Prime"	"EV Data"	490	-710	11	0x21020249	3000	3	-1	-1	-1	-1	-1	-1	-1	-1	129	-5	-1	-1	138	1355	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	168	"Clotho II"	"EV Data"	-740	550	17	0x12400403	1000	0	-1	-1	-1	-1	-1	-1	-1	-1	129	-5	-1	10000	138	1062	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	169	"Orion"	"EV Data"	0	0	22	0x21404000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	129	-5	-1	-1	138	0	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	170	"Hunter"	"EV Data"	-80	70	31	0x20020403	1000	0	-1	-1	-1	-1	-1	-1	-1	-1	129	-5	-1	-1	138	1284	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	171	"Atropos"	"EV Data"	0	0	12	0x2104444B	2000	2	-1	-1	-1	-1	-1	-1	-1	-1	129	-5	-1	-1	158	1061	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	172	"Propus VII"	"EV Data"	0	0	21	0x20240000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-50	-1	-1	128	0	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	173	"New Scotland"	"EV Data"	50	100	29	0x41244247	2000	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-50	-1	-1	155	1305	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	174	"New Ireland"	"EV Data"	-160	40	30	0x4124424B	2000	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-50	-1	-1	155	1284	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	175	"New France"	"EV Data"	-70	-90	32	0x4024000F	2000	2	-1	-1	-1	-1	-1	-1	-1	-1	128	-3	-1	-1	137	1324	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	176	"Diphidia II"	"EV Data"	0	0	6	0x1120224F	1000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-50	-1	-1	155	1255	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	177	"New Columbia"	"EV Data"	-920	-800	2	0x01002043	1000	1	-1	-1	-1	-1	-1	-1	-1	-1	128	-3	-1	-1	137	1255	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	178	"Quake"	"EV Data"	-80	80	11	0x40014021	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-50	-1	-1	128	0	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	179	"Armstrong"	"EV Data"	0	0	22	0x0004400F	4000	4	-1	-1	-1	-1	-1	-1	-1	-1	129	-5	-1	-1	158	1102	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
spöb	180	"Persephone IX"	"EV Data"	0	0	21	0x00422000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-50	-1	-1	128	0	0x0000	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	"•"
